1650
qstr_Kłódka Kłódka
qstr_Czemu_nie_podejmuję Czemu_nie,_podejmuję_się.
qstr_Z_chęcią_spróbuj� Z_chęcią_spróbuję_swoich_sił.
qstr_Niech_będzie_zajmę Niech_będzie,_zajmę_się_tym.
qstr_Odbij_porwaną_kobie Odbij_porwaną_kobietę_z_rąk_bandytów._Powinni_w_pobliżu_karczmy_czekać_na_okup.
qstr_To_nie_jest_dobre_zl To_nie_jest_dobre_zlecenie_dla_mnie.
qstr_Nie_mieszam_się_w_t Nie_mieszam_się_w_takiej_sprawy.
qstr_E_to_zdecydowanie_ni E,_to_zdecydowanie_nie_dla_mnie.
qstr_{!}DEBUG____Total_ru {!}DEBUG_--_Total_rural_production_for_{s4}_region:_{reg4}
qstr_{!}DEBUG____Total_tr {!}DEBUG_--_Total_trade_for_{s4}:_{reg4}
qstr_{!}DEBUG____Total_at {!}DEBUG_--_Total_attacks_for_{s4}:_{reg4}
qstr_Próba_uwodzenia_nie Próba_uwodzenia_nieudana.
qstr_Wstąpi_waszmość_d Wstąpi_waszmość_do_mnie_na_herbatę?_
qstr_Napije_się_waszmoś Napije_się_waszmość_ze_mną_herbaty?_Mieszkam_tu,_nieopodal.
qstr_Próba_uwodzenia_uda Próba_uwodzenia_udana.
qstr_Chociaż_nie_zapomni Chociaż_nie,_zapomniałam,_że_dziś_kuzyn_z_bratem_w_mieście_bawi_i_zajdą_wieczorem.
qstr_A_mąż_mój_z_wypra A,_mąż_mój_z_wyprawy_handlowej_dziś_wraca_z_pewnością_będę_zajęta...
qstr_Brak_wymaganej_sumy_ Brak_wymaganej_sumy_pieniędzy(3000).
qstr_Brak_wymaganej_renom Brak_wymaganej_renomy(350).
qstr_Może_zechcielibyśc Może_zechcielibyście_wypić_kawę?_Mieszkam_niedaleko_stąd._
qstr_Może_zechciałby_wa Może_zechciałby_waszmość_wypić_wraz_ze_mną_kawę?_Mieszkam_niedaleko_stąd.
qstr_Przepraszam_jednak_c Przepraszam_jednak,_coś_przypomniało_mi_się._
qstr_Oh_przepraszam_najmo Oh,_przepraszam_najmocniej,_przypomniało_mi_się,_że_już_jestem_umówiona.
qstr_Brak_wymaganej_sumy_p Brak_wymaganej_sumy_pieniędzy(10000).
qstr_Brak_wymaganej_renomy Brak_wymaganej_renomy(650).
qstr_Brak_wymaganej_liczb Brak_wymaganej_liczby_punktów_honoru(10).
qstr_Zapraszam_na_kawę_n Zapraszam_na_kawę,_nie_odmówicie_chyba_damie_towarzystwa?
qstr_Pozwólcie_do_mnie_n Pozwólcie_do_mnie_na_kawę,_nie_chcę_sama_spędzać_dziś_popołudnia...
qstr_Brak_wymaganego_stop Brak_wymaganego_stopnia_oficerskiego(Kapitan/Rotmistrz).
